0.000000000000000000e+00,6.740196078431372022e-03,2.155382970694704609e-02,2.155683378289819860e-02,2.299332472994307635e-03,4.881784244280654855e-03,3.030136080656713193e-03,2.768056771520099185e-03,4.030612244897958663e-01,2.891566265060241392e-01,4.301075268817200481e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,6.194512130522301652e-01,3.344761520621156170e-01,1.787151827402994400e-02,3.107751623376622807e-01,8.612334801762114855e-01,1.000000000000000000e+00,4.601552419767752089e-01,3.524170616113744270e-01,3.989480357855683668e-01,8.190003274036887770e-01,4.492015591600653224e-01,9.712826333711690463e-01,1.000000000000000000e+00
5.824039653035935349e-02,6.127450980392157298e-02,2.328858456270489763e-02,2.328966241532725787e-02,1.329813367572206181e-03,2.967359050445103966e-03,1.928268414963363060e-03,1.955196216704379025e-03,4.999999999999999445e-01,3.313253012048192891e-01,4.838709677419350541e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,1.450652741514360244e-01,5.423243987710563152e-01,3.374004235151759623e-01,1.191434551601996267e-02,3.543019480519479791e-01,9.639803057786989759e-01,1.000000000000000000e+00,4.118008478915354820e-01,2.950521327014218320e-01,3.625754338178317493e-01,8.174178762414057164e-01,5.482836665409278609e-01,6.444948921679909404e-01,1.000000000000000000e+00
6.195786864931846633e-03,9.191176470588233866e-03,2.508736196259316389e-02,2.508651338694307953e-02,8.712570339266178729e-04,1.340097635684885753e-03,1.212054432262685234e-03,7.359916570932825306e-04,2.346938775510203912e-01,9.638554216867467606e-02,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,1.545691906005221793e-02,4.093653988769996865e-01,5.462337400423515898e-01,1.062630816293672412e-02,6.829342532467531646e-01,8.310443119979268323e-01,1.000000000000000000e+00,3.746492719192250354e-01,2.807203791469194964e-01,3.054922863784722553e-01,7.044090363418095135e-01,3.188105117565698254e-01,2.807037457434733430e-01,1.000000000000000000e+00
1.858736059479553816e-03,5.514705882352941534e-03,2.715746690450614870e-02,2.715942868513224542e-02,1.912834991778740055e-03,3.158801569828658794e-03,2.258828714671368143e-03,1.759271113755270797e-03,2.397959183673469274e-01,1.506024096385542022e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,4.595300261096605353e-03,4.414662570187520285e-01,2.797216900272260220e-01,1.175334084688456002e-02,3.332995129870129358e-01,9.999999999999998890e-01,1.000000000000000000e+00,4.438732668400680592e-01,2.950521327014218320e-01,3.811726583229623766e-01,8.486303612354033632e-01,3.441468628190619272e-01,7.653802497162315310e-01,1.000000000000000000e+00
9.913258983890954265e-03,1.102941176470588133e-02,2.962579207091034506e-02,2.962403265446605927e-02,4.520055288792228123e-04,9.572125969177756617e-04,6.611205994160100586e-04,5.668110640139334411e-04,4.387755102040816202e-01,2.409638554216867457e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.464751958224542863e-02,3.361584913656108231e-01,6.121811031561963379e-01,7.084205441957814632e-03,6.618303571428569843e-01,9.999999999999998890e-01,1.000000000000000000e+00,3.175087554017244629e-01,2.282843601895734598e-01,2.615586916195082878e-01,6.687220342682527185e-01,4.710800955614233287e-01,1.038592508513053181e-01,1.000000000000000000e+00
8.921933085501858318e-02,8.823529411764705066e-02,3.145363570583382257e-02,3.145251066164014841e-02,3.537434573837395569e-04,1.340097635684885753e-03,9.916808991240152506e-04,5.472271809802708737e-04,5.561224489795918435e-01,3.373493975903614217e-01,4.838709677419350541e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.221409921671018139e-01,5.101175972030935757e-01,3.277200766360794937e-01,4.669135404926742783e-03,3.658685064935064402e-01,9.318476289194091988e-01,1.000000000000000000e+00,2.963933889036803326e-01,1.809289099526066591e-01,2.947613121375067813e-01,8.226563352613772695e-01,5.775807871243555658e-01,1.089670828603859221e-01,1.000000000000000000e+00
1.858736059479553990e-02,2.022058823529411520e-02,3.396050244380453137e-02,3.395885719612373038e-02,3.406418478510084562e-04,1.435818895376663384e-03,7.713073659853450503e-04,4.884755318792832800e-04,4.948979591836734082e-01,3.734939759036144391e-01,4.838709677419350541e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,4.626631853785900111e-02,6.053607373662464042e-01,6.399112634869416061e-01,8.211238125905649665e-03,5.225243506493505441e-01,9.135786473179580147e-01,1.000000000000000000e+00,2.931574743482089906e-01,2.476587677725118619e-01,2.691196844107356378e-01,6.537160318672923243e-01,5.370300515528730889e-01,1.326901248581157933e-01,1.000000000000000000e+00
3.903345724907063274e-02,4.656862745098039325e-02,3.570255586959324851e-02,3.570346593896315396e-02,2.607220297013488394e-03,4.498899205513544330e-03,2.258828714671368143e-03,3.034811689317828617e-03,3.979591836734693300e-01,1.867469879518072196e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,9.702349869451695752e-02,4.034325670092170912e-01,5.551073913481898714e-01,2.012558364192560886e-02,3.788555194805193760e-01,7.531743975123087464e-01,1.000000000000000000e+00,4.712761382022241929e-01,3.706919431279620536e-01,3.596167844647427669e-01,6.996071155735021918e-01,4.343015214384509104e-01,8.958002270147560342e-01,1.000000000000000000e+00
1.028500619578686520e-01,1.029411764705882304e-01,3.766343835121974126e-02,3.766229342872149527e-02,5.240643813092438121e-04,1.914425193835551106e-03,1.101867665693350351e-03,7.951746692566856066e-04,5.357142857142856984e-01,3.433734939759036653e-01,5.913978494623650661e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.553524804177545460e-01,4.561923932619980637e-01,4.397499243722900464e-01,7.084205441957814632e-03,3.543019480519479791e-01,8.148484063228814689e-01,1.000000000000000000e+00,3.303090503205193817e-01,2.282843601895734598e-01,2.947613121375067813e-01,7.620320855614972633e-01,5.663900414937759198e-01,1.581157775255391529e-01,1.000000000000000000e+00
9.789343246592317749e-02,9.926470588235293546e-02,3.973187870698533658e-02,3.973021498445409444e-02,4.389039193464917116e-04,1.148655116301330707e-03,7.162139827006776087e-04,6.391937858872500560e-04,4.999999999999999445e-01,3.313253012048192891e-01,5.913978494623650661e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.430287206266318056e-01,5.372391143129569002e-01,7.119088434002218690e-01,9.499275478988888216e-03,7.101258116883116811e-01,9.999999999999998890e-01,1.000000000000000000e+00,3.149691768898355559e-01,2.650236966824645046e-01,2.691196844107356378e-01,6.147549929062534613e-01,5.445115050924178579e-01,1.523269012485811424e-01,1.000000000000000000e+00
1.078066914498141265e-01,1.151960784313725422e-01,4.165268307598617853e-02,4.165075711537875869e-02,7.336901338329413153e-04,3.445965348903991688e-03,1.101867665693350351e-03,1.151308013586901328e-03,5.408163265306121792e-01,3.855421686746988152e-01,4.838709677419350541e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.684073107049608220e-01,5.562029876046191701e-01,5.966522133709790676e-01,2.141362099500885088e-02,5.193790584415584055e-01,4.446747862140451035e-01,0.000000000000000000e+00,3.596166055665923067e-01,3.791469194312796498e-01,2.534106652264775383e-01,2.405871439484884577e-01,5.850622406639003348e-01,3.163450624290579105e-01,1.000000000000000000e+00
3.178438661710037416e-01,3.204656862745098311e-01,4.372406846878177517e-02,4.372303219017605741e-02,1.021925543553025423e-03,2.488752751986216243e-03,9.916808991240152506e-04,1.334551042500994704e-03,4.540816326530611735e-01,2.469879518072288782e-01,4.838709677419350541e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,7.913315926892949825e-01,5.088462760885686942e-01,8.407784612281939962e-01,1.658348092094670198e-02,5.651379870129870087e-01,9.999999999999998890e-01,1.000000000000000000e+00,3.886579146783542549e-01,3.424075829383886882e-01,3.002559466503862406e-01,5.450180072028811828e-01,4.879290833647679793e-01,4.357548240635641390e-01,1.000000000000000000e+00
1.548946716232961658e-02,1.899509803921568471e-02,4.529172448435923176e-02,4.528978687475463533e-02,3.602942621501051073e-04,1.244376375993108122e-03,6.060272161313426170e-04,3.715761419646896593e-04,3.571428571428570953e-01,1.385542168674699370e-01,4.838709677419350541e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,3.853785900783289475e-02,6.401101811632587957e-01,1.000000000000000000e+00,1.191434551601996267e-02,7.970779220779220520e-01,9.999999999999998890e-01,5.000000000000000000e-01,2.979703852376758832e-01,2.950521327014218320e-01,2.534106652264775383e-01,4.588562697806395363e-01,3.919904438576637395e-01,1.581157775255391529e-01,1.000000000000000000e+00
5.576208178438661449e-03,7.352941176470587266e-03,4.680982705077973982e-02,4.680775653687289928e-02,4.716579431783194634e-04,1.244376375993108122e-03,5.509338328466750669e-04,3.534588933432397315e-04,1.836734693877550839e-01,8.433734939759041094e-02,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,1.389033942558746439e-02,2.675071511812692204e-01,8.166784309771100148e-01,8.211238125905649665e-03,5.941558441558441039e-01,9.999999999999998890e-01,1.000000000000000000e+00,3.211747598664673187e-01,2.476587677725118619e-01,2.445347171672106745e-01,5.580595874713522031e-01,2.878159185213126636e-01,9.772985244040863217e-02,1.000000000000000000e+00
1.146220570012391610e-01,1.182598039215686236e-01,4.845162117246021999e-02,4.844967344765674366e-02,4.782087479446849596e-04,2.010146453527328521e-03,6.060272161313426170e-04,7.147685944224411309e-04,5.306122448979591066e-01,3.433734939759036653e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.850130548302871603e-01,5.865028075007945318e-01,8.559040032267822840e-01,1.416841088391563100e-02,6.029829545454544748e-01,9.999999999999998890e-01,0.000000000000000000e+00,3.223831077068015638e-01,3.204170616113743986e-01,2.534106652264775383e-01,3.808796245771035593e-01,5.582798943794793356e-01,1.942111237230420284e-01,1.000000000000000000e+00
8.302354399008674002e-02,9.191176470588234559e-02,5.155389757084382490e-02,5.156154326616878281e-02,5.142381741596954541e-03,8.806355891643535133e-03,5.123684645474077710e-03,7.334724968087760928e-03,4.795918367346938549e-01,3.253012048192771566e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.063707571801566276e-01,6.237948935268566863e-01,2.466471715236462636e-01,2.366768636290451922e-02,2.228084415584415390e-01,9.034724021767296387e-01,1.000000000000000000e+00,5.314682450283655379e-01,3.948436018957346416e-01,4.554206682790522542e-01,8.665284295536397341e-01,5.314975480950584474e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.018587360594795738e-02,1.286764705882353088e-01,5.326880543792124334e-02,5.328489659239819126e-02,3.291779395098688027e-02,7.140805973006605911e-02,2.214754008043633843e-02,5.273793037524100030e-02,4.744897959183673186e-01,4.397590361445783413e-01,5.913978494623650661e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,1.245953002610965948e-01,8.015679627079140834e-01,8.814157507310678152e-01,1.576235710835613979e-01,1.685267857142856984e-01,1.961648095361492317e-01,1.000000000000000000e+00,6.963974849980543169e-01,6.935734597156398840e-01,5.129969239439264861e-01,5.230819600567500061e-01,5.968188105117565589e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.385377942998760936e-01,2.463235294117647189e-01,5.508153975242994355e-02,5.508213169804913878e-02,2.299332472994307635e-03,6.030439360581985563e-03,2.148641948102032826e-03,2.931543372175563801e-03,4.285714285714285476e-01,2.469879518072288782e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,5.930026109660573308e-01,5.513295899989405502e-01,7.164465059997983110e-01,2.495572371598776124e-02,3.444602272727272374e-01,7.408655091992742969e-01,1.000000000000000000e+00,4.601552419767752089e-01,4.021611374407583206e-01,3.534177096296992060e-01,6.123540325220997449e-01,4.756066892996353435e-01,9.402951191827468858e-01,1.000000000000000000e+00
2.106567534076827716e-02,2.205882352941176267e-02,5.660361171658653823e-02,5.660163789630788533e-02,3.733958716828362080e-04,1.052933856609553076e-03,6.060272161313426170e-04,4.622486576844223407e-04,4.336734693877550839e-01,1.987951807228915957e-01,4.838709677419350541e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,5.242819843342036434e-02,4.083059646148956556e-01,6.639104567913682864e-01,7.084205441957814632e-03,6.097808441558439929e-01,9.999999999999998890e-01,1.000000000000000000e+00,3.010219755463166003e-01,2.282843601895734598e-01,2.534106652264775383e-01,6.407290188802794439e-01,4.661762856783603359e-01,9.398410896708286888e-02,1.000000000000000000e+00
7.106567534076827508e-01,7.071078431372549433e-01,5.823861944858919198e-02,5.823664039445956148e-02,4.716579431783194634e-04,1.627261414760218430e-03,6.611205994160100586e-04,7.475521871660172372e-04,5.561224489795918435e-01,3.734939759036144391e-01,4.838709677419350541e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.993211488250652752e-01,5.568386481618815553e-01,9.224563880205707278e-01,1.304137819996779510e-02,6.795860389610388630e-01,9.003627882871209076e-01,0.000000000000000000e+00,3.211747598664673187e-01,3.082085308056872197e-01,2.534106652264775383e-01,4.168940303394085278e-01,5.910348296240411914e-01,1.758229284903518319e-01,1.000000000000000000e+00
1.610904584882280055e-01,1.629901960784313764e-01,5.993380837207444578e-02,5.993118366805492980e-02,3.471926526173740066e-04,9.572125969177756617e-04,3.305602997080050835e-04,5.052124187010036648e-04,5.153061224489795533e-01,3.253012048192771566e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,4.005221932114882422e-01,3.657167072783134021e-01,5.798124432792175487e-01,1.175334084688456002e-02,9.999999999999998890e-01,9.999999999999998890e-01,0.000000000000000000e+00,2.947959120978147496e-01,2.950521327014218320e-01,1.984408387536102381e-01,2.314744079449961578e-01,5.445743744498930949e-01,7.968217934165722216e-02,1.000000000000000000e+00
6.195786864931846416e-04,6.127450980392156778e-03,6.221531575470606867e-02,6.221857380251977210e-02,2.587567882714391417e-03,4.594620465205321962e-03,3.030136080656713193e-03,1.873323507457922343e-03,1.683673469387755028e-01,8.433734939759041094e-02,4.838709677419350541e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,1.566579634464751805e-03,5.303527916092807271e-01,2.769990924674801680e-01,1.545644823699886955e-02,2.897727272727272374e-01,9.305519564654055609e-01,1.000000000000000000e+00,4.706002826305118458e-01,3.317914691943127936e-01,4.048888158358184275e-01,8.501036778347703660e-01,2.710298000754432501e-01,9.590238365493757300e-01,1.000000000000000000e+00
1.394052044609665475e-01,1.458333333333333426e-01,6.373777185412744795e-02,6.373564715188941021e-02,7.926473767302312685e-04,2.488752751986216243e-03,8.264007492700126004e-04,1.112744155806957760e-03,4.846938775510203912e-01,2.891566265060241392e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,3.466318537859007232e-01,4.359571988558109679e-01,5.753756176262981858e-01,2.012558364192560886e-02,6.739042207792206307e-01,5.951023581238662485e-01,0.000000000000000000e+00,3.663751612837159999e-01,3.706919431279620536e-01,2.445347171672106745e-01,2.290734475608425247e-01,5.243304413428894195e-01,2.615209988649261907e-01,1.000000000000000000e+00
2.286245353159851446e-01,2.291666666666666852e-01,6.520747337718536818e-02,6.520534397026085671e-02,4.978611622437816107e-04,2.105867713219106152e-03,6.060272161313426170e-04,7.020865203874261705e-04,4.846938775510203912e-01,2.951807228915662717e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,5.684595300261096051e-01,3.765229367517745618e-01,1.000000000000000000e+00,1.062630816293672412e-02,4.503855519480518543e-01,8.920704845814976247e-01,5.000000000000000000e-01,3.258647879247137946e-01,2.807203791469194964e-01,2.445347171672106745e-01,4.588562697806395363e-01,5.274739092166478294e-01,1.259931895573212224e-01,1.000000000000000000e+00
2.701363073110285007e-01,2.671568627450980338e-01,6.683454231371584175e-02,6.683317596642361635e-02,3.995990907482984095e-04,1.435818895376663384e-03,8.814941325546801505e-04,5.283334788464730779e-04,4.591836734693877098e-01,2.771084337349397630e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,6.716449086161879745e-01,4.050217184023731098e-01,3.474841181809015245e-01,4.669135404926742783e-03,3.434456168831168110e-01,9.999999999999998890e-01,1.000000000000000000e+00,3.068589100292870575e-01,1.809289099526066591e-01,2.889379388076173116e-01,8.119611480956019367e-01,4.962278385514899970e-01,1.013620885357548462e-01,1.000000000000000000e+00
3.135068153655514167e-01,3.143382352941176405e-01,6.913436014396877327e-02,6.913388274743929862e-02,1.100535200749412027e-03,2.488752751986216243e-03,1.322241198832020334e-03,1.703884096541123964e-03,5.357142857142856984e-01,3.373493975903614217e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,7.794255874673627904e-01,4.821485326835470153e-01,5.378642734697992589e-01,1.304137819996779510e-02,4.564732142857141906e-01,9.481731018398548150e-01,1.000000000000000000e+00,3.951502242611669713e-01,3.082085308056872197e-01,3.240895108836029936e-01,7.089381207028265797e-01,5.771407016220293507e-01,4.508513053348467414e-01,1.000000000000000000e+00
6.753407682775712517e-02,7.046568627450980338e-02,7.060636647861538717e-02,7.060537219130796904e-02,7.991981814965968189e-04,1.531540155068440798e-03,1.046774282408682692e-03,1.147339473412678891e-03,4.948979591836734082e-01,3.253012048192771566e-01,4.301075268817200481e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,1.683550913838119945e-01,5.120245788748808424e-01,5.966522133709790676e-01,1.191434551601996267e-02,6.618303571428569843e-01,9.999999999999998890e-01,1.000000000000000000e+00,3.670919777991685229e-01,2.950521327014218320e-01,3.054922863784722553e-01,6.771253956127906148e-01,5.359612724757952806e-01,3.163450624290579105e-01,1.000000000000000000e+00
3.035935563816604885e-02,3.982843137254901689e-02,7.222280767282021618e-02,7.222808240033579130e-02,5.777809803934413034e-03,9.955011007944864973e-03,5.344058178612748344e-03,7.200829873513997850e-03,3.928571428571428492e-01,2.891566265060241392e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,7.550913838120104637e-02,4.425256912808560594e-01,3.130987193707774341e-01,2.366768636290451922e-02,1.960227272727272652e-01,6.166105208603264165e-01,1.000000000000000000e+00,5.417904028508816472e-01,3.948436018957346416e-01,4.317984361424847539e-01,8.305685910727927945e-01,4.644788130265308235e-01,9.996594778660612413e-01,1.000000000000000000e+00
3.159851301115241401e-02,3.370098039215686098e-02,7.386332134361808799e-02,7.386321294316583463e-02,8.974602529920800743e-04,1.818703934143773475e-03,1.432427965401355217e-03,6.887142654525464387e-04,2.040816326530612013e-01,4.819277108433733803e-02,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,7.853785900783288865e-02,5.140375039728785067e-01,3.651305838459211750e-01,9.499275478988888216e-03,4.685470779220778925e-01,9.999999999999998890e-01,1.000000000000000000e+00,3.772502918467242061e-01,2.650236966824645046e-01,3.361119590485359132e-01,8.024118738404453222e-01,2.902049541053690063e-01,3.717366628830873765e-01,1.000000000000000000e+00
2.459727385377943054e-01,2.506127450980392135e-01,7.624713675177012540e-02,7.624996574804854266e-02,2.895455706733572176e-03,5.360390542739543011e-03,2.699575780948708110e-03,4.435361280368391342e-03,4.948979591836734082e-01,3.855421686746988152e-01,5.913978494623650661e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,6.106527415143602200e-01,5.368153406081153101e-01,3.546435413935666303e-01,1.883754628884237378e-02,3.002232142857142461e-01,9.999999999999998890e-01,1.000000000000000000e+00,4.805537919593668161e-01,3.618199052132702320e-01,3.989480357855683668e-01,8.080868711120812176e-01,5.707908965170375160e-01,9.793416572077184856e-01,1.000000000000000000e+00
4.355638166047087756e-01,4.362745098039215730e-01,7.799546438688362282e-02,7.799393426749609559e-02,7.205885243002102146e-04,2.010146453527328521e-03,8.814941325546801505e-04,9.407165665156665959e-04,4.438775510204081010e-01,2.469879518072288782e-01,5.376344086021500601e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,9.827676240208875758e-01,5.649962919800826100e-01,9.369769083392154307e-01,1.545644823699886955e-02,6.471185064935064402e-01,9.238144597045866435e-01,1.000000000000000000e+00,3.580396092325967006e-01,3.317914691943127936e-01,2.827388639725737507e-01,4.929608206919131597e-01,4.884320382245692649e-01,3.163450624290579105e-01,1.000000000000000000e+00
