,X_Min,X_Max,Y_Min,Y_Max,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index ,Empty_Index,Square_Index,Outside_X_Index ,Edges_X_Index ,Edges_Y_Index ,Outside_Global_Index ,LogOfAreas ,Log_X_Index ,Log_Y_Index ,Orientation_Index ,Luminosity_Index ,SigmoidOfAreas ,Z_Scratch
10,0.0,0.006740196078431372,0.021553829706947046,0.0215568337828982,0.0022993324729943076,0.004881784244280655,0.003030136080656713,0.002768056771520099,0.40306122448979587,0.28915662650602414,0.043010752688172005,1.0,0.0,0.2222222222222222,0.0,0.6194512130522302,0.3344761520621156,0.017871518274029944,0.3107751623376623,0.8612334801762115,1.0,0.4601552419767752,0.3524170616113744,0.39894803578556837,0.8190003274036888,0.4492015591600653,0.971282633371169,1
11,0.058240396530359353,0.06127450980392157,0.023288584562704898,0.023289662415327258,0.0013298133675722062,0.002967359050445104,0.001928268414963363,0.001955196216704379,0.49999999999999994,0.3313253012048193,0.048387096774193505,1.0,0.0,0.2222222222222222,0.14506527415143602,0.5423243987710563,0.33740042351517596,0.011914345516019963,0.354301948051948,0.963980305778699,1.0,0.4118008478915355,0.29505213270142183,0.36257543381783175,0.8174178762414057,0.5482836665409279,0.6444948921679909,1
12,0.006195786864931847,0.009191176470588234,0.025087361962593164,0.02508651338694308,0.0008712570339266179,0.0013400976356848858,0.0012120544322626852,0.0007359916570932825,0.2346938775510204,0.09638554216867468,0.053763440860215006,1.0,0.0,0.2222222222222222,0.015456919060052218,0.4093653988769997,0.5462337400423516,0.010626308162936724,0.6829342532467532,0.8310443119979268,1.0,0.37464927191922504,0.2807203791469195,0.30549228637847226,0.7044090363418095,0.3188105117565698,0.28070374574347334,1
13,0.0018587360594795538,0.0055147058823529415,0.02715746690450615,0.027159428685132245,0.00191283499177874,0.003158801569828659,0.002258828714671368,0.0017592711137552708,0.23979591836734693,0.1506024096385542,0.053763440860215006,1.0,0.0,0.2222222222222222,0.004595300261096605,0.44146625701875203,0.279721690027226,0.01175334084688456,0.33329951298701294,0.9999999999999999,1.0,0.44387326684006806,0.29505213270142183,0.3811726583229624,0.8486303612354034,0.3441468628190619,0.7653802497162315,1
14,0.009913258983890954,0.011029411764705881,0.029625792070910345,0.02962403265446606,0.0004520055288792228,0.0009572125969177757,0.0006611205994160101,0.0005668110640139334,0.4387755102040816,0.24096385542168675,0.053763440860215006,1.0,0.0,0.2222222222222222,0.02464751958224543,0.3361584913656108,0.6121811031561963,0.007084205441957815,0.661830357142857,0.9999999999999999,1.0,0.31750875540172446,0.22828436018957346,0.2615586916195083,0.6687220342682527,0.47108009556142333,0.10385925085130532,1
15,0.08921933085501858,0.08823529411764705,0.03145363570583382,0.03145251066164015,0.00035374345738373956,0.0013400976356848858,0.0009916808991240153,0.0005472271809802709,0.5561224489795918,0.3373493975903614,0.048387096774193505,1.0,0.0,0.2222222222222222,0.22214099216710181,0.5101175972030936,0.3277200766360795,0.004669135404926743,0.36586850649350644,0.9318476289194092,1.0,0.29639338890368033,0.18092890995260666,0.2947613121375068,0.8226563352613773,0.5775807871243556,0.10896708286038592,1
16,0.01858736059479554,0.020220588235294115,0.03396050244380453,0.03395885719612373,0.00034064184785100846,0.0014358188953766634,0.000771307365985345,0.0004884755318792833,0.4948979591836734,0.37349397590361444,0.048387096774193505,1.0,0.0,0.2222222222222222,0.046266318537859,0.6053607373662464,0.6399112634869416,0.00821123812590565,0.5225243506493505,0.913578647317958,1.0,0.293157474348209,0.24765876777251186,0.26911968441073564,0.6537160318672923,0.5370300515528731,0.1326901248581158,1
17,0.03903345724907063,0.04656862745098039,0.03570255586959325,0.035703465938963154,0.0026072202970134884,0.004498899205513544,0.002258828714671368,0.0030348116893178286,0.39795918367346933,0.18674698795180722,0.053763440860215006,1.0,0.0,0.2222222222222222,0.09702349869451696,0.4034325670092171,0.5551073913481899,0.02012558364192561,0.3788555194805194,0.7531743975123087,1.0,0.4712761382022242,0.37069194312796205,0.35961678446474277,0.6996071155735022,0.4343015214384509,0.895800227014756,1
18,0.10285006195786865,0.10294117647058823,0.03766343835121974,0.037662293428721495,0.0005240643813092438,0.001914425193835551,0.0011018676656933504,0.0007951746692566856,0.5357142857142857,0.34337349397590367,0.05913978494623651,1.0,0.0,0.2222222222222222,0.25535248041775455,0.45619239326199806,0.43974992437229005,0.007084205441957815,0.354301948051948,0.8148484063228815,1.0,0.3303090503205194,0.22828436018957346,0.2947613121375068,0.7620320855614973,0.5663900414937759,0.15811577752553915,1
19,0.09789343246592318,0.09926470588235294,0.03973187870698534,0.039730214984454094,0.0004389039193464917,0.0011486551163013307,0.0007162139827006776,0.0006391937858872501,0.49999999999999994,0.3313253012048193,0.05913978494623651,1.0,0.0,0.2222222222222222,0.2430287206266318,0.5372391143129569,0.7119088434002219,0.009499275478988888,0.7101258116883117,0.9999999999999999,1.0,0.31496917688983556,0.2650236966824645,0.26911968441073564,0.6147549929062535,0.5445115050924179,0.15232690124858114,1
20,0.10780669144981413,0.11519607843137254,0.04165268307598618,0.04165075711537876,0.0007336901338329413,0.0034459653489039917,0.0011018676656933504,0.0011513080135869013,0.5408163265306122,0.3855421686746988,0.048387096774193505,1.0,0.0,0.2222222222222222,0.2684073107049608,0.5562029876046192,0.5966522133709791,0.02141362099500885,0.5193790584415584,0.4446747862140451,0.0,0.3596166055665923,0.37914691943127965,0.25341066522647754,0.24058714394848846,0.5850622406639003,0.3163450624290579,1
21,0.31784386617100374,0.32046568627450983,0.043724068468781775,0.04372303219017606,0.0010219255435530254,0.0024887527519862162,0.0009916808991240153,0.0013345510425009947,0.4540816326530612,0.24698795180722888,0.048387096774193505,1.0,0.0,0.2222222222222222,0.791331592689295,0.5088462760885687,0.840778461228194,0.016583480920946702,0.565137987012987,0.9999999999999999,1.0,0.38865791467835425,0.3424075829383887,0.30025594665038624,0.5450180072028812,0.487929083364768,0.43575482406356414,1
22,0.015489467162329617,0.018995098039215685,0.04529172448435923,0.045289786874754635,0.0003602942621501051,0.0012443763759931081,0.0006060272161313426,0.00037157614196468966,0.3571428571428571,0.13855421686746994,0.048387096774193505,1.0,0.0,0.2222222222222222,0.038537859007832895,0.6401101811632588,1.0,0.011914345516019963,0.797077922077922,0.9999999999999999,0.5,0.2979703852376759,0.29505213270142183,0.25341066522647754,0.45885626978063954,0.39199044385766374,0.15811577752553915,1
23,0.0055762081784386614,0.007352941176470587,0.04680982705077974,0.0468077565368729,0.00047165794317831946,0.0012443763759931081,0.0005509338328466751,0.00035345889334323973,0.18367346938775508,0.08433734939759041,0.053763440860215006,1.0,0.0,0.2222222222222222,0.013890339425587464,0.2675071511812692,0.81667843097711,0.00821123812590565,0.5941558441558441,0.9999999999999999,1.0,0.3211747598664673,0.24765876777251186,0.24453471716721067,0.5580595874713522,0.28781591852131266,0.09772985244040863,1
24,0.11462205700123916,0.11825980392156862,0.04845162117246022,0.048449673447656744,0.00047820874794468496,0.0020101464535273285,0.0006060272161313426,0.0007147685944224411,0.5306122448979591,0.34337349397590367,0.053763440860215006,1.0,0.0,0.2222222222222222,0.28501305483028716,0.5865028075007945,0.8559040032267823,0.014168410883915631,0.6029829545454545,0.9999999999999999,0.0,0.32238310770680156,0.3204170616113744,0.25341066522647754,0.38087962457710356,0.5582798943794793,0.19421112372304203,1
25,0.08302354399008674,0.09191176470588235,0.051553897570843825,0.05156154326616878,0.0051423817415969545,0.008806355891643535,0.005123684645474078,0.007334724968087761,0.47959183673469385,0.32530120481927716,0.053763440860215006,1.0,0.0,0.2222222222222222,0.20637075718015663,0.6237948935268567,0.24664717152364626,0.02366768636290452,0.22280844155844154,0.9034724021767296,1.0,0.5314682450283655,0.39484360189573464,0.45542066827905225,0.8665284295536397,0.5314975480950584,1.0,1
26,0.05018587360594796,0.1286764705882353,0.05326880543792124,0.05328489659239819,0.03291779395098688,0.07140805973006606,0.02214754008043634,0.052737930375241,0.4744897959183673,0.43975903614457834,0.05913978494623651,1.0,0.0,0.2222222222222222,0.1245953002610966,0.8015679627079141,0.8814157507310678,0.1576235710835614,0.1685267857142857,0.19616480953614923,1.0,0.6963974849980543,0.6935734597156399,0.5129969239439265,0.52308196005675,0.5968188105117566,1.0,1
27,0.2385377942998761,0.24632352941176472,0.055081539752429944,0.05508213169804914,0.0022993324729943076,0.0060304393605819856,0.002148641948102033,0.002931543372175564,0.42857142857142855,0.24698795180722888,0.053763440860215006,1.0,0.0,0.2222222222222222,0.5930026109660573,0.5513295899989406,0.7164465059997983,0.02495572371598776,0.34446022727272724,0.7408655091992743,1.0,0.4601552419767752,0.4021611374407583,0.3534177096296992,0.6123540325220997,0.47560668929963534,0.9402951191827469,1
28,0.021065675340768277,0.022058823529411763,0.05660361171658654,0.056601637896307885,0.0003733958716828362,0.001052933856609553,0.0006060272161313426,0.00046224865768442234,0.4336734693877551,0.1987951807228916,0.048387096774193505,1.0,0.0,0.2222222222222222,0.052428198433420364,0.40830596461489566,0.6639104567913683,0.007084205441957815,0.609780844155844,0.9999999999999999,1.0,0.3010219755463166,0.22828436018957346,0.25341066522647754,0.6407290188802794,0.46617628567836034,0.09398410896708287,1
29,0.7106567534076828,0.7071078431372549,0.05823861944858919,0.05823664039445956,0.00047165794317831946,0.0016272614147602184,0.0006611205994160101,0.0007475521871660172,0.5561224489795918,0.37349397590361444,0.048387096774193505,1.0,0.0,0.2222222222222222,0.2993211488250653,0.5568386481618816,0.9224563880205707,0.013041378199967795,0.6795860389610389,0.9003627882871209,0.0,0.3211747598664673,0.3082085308056872,0.25341066522647754,0.41689403033940853,0.5910348296240412,0.17582292849035183,1
30,0.161090458488228,0.16299019607843138,0.059933808372074446,0.05993118366805493,0.000347192652617374,0.0009572125969177757,0.0003305602997080051,0.0005052124187010037,0.5153061224489796,0.32530120481927716,0.053763440860215006,1.0,0.0,0.2222222222222222,0.40052219321148824,0.3657167072783134,0.5798124432792175,0.01175334084688456,0.9999999999999999,0.9999999999999999,0.0,0.29479591209781475,0.29505213270142183,0.19844083875361024,0.23147440794499616,0.5445743744498931,0.07968217934165722,1
31,0.0006195786864931846,0.006127450980392157,0.06221531575470607,0.06221857380251977,0.0025875678827143914,0.004594620465205322,0.003030136080656713,0.0018733235074579223,0.1683673469387755,0.08433734939759041,0.048387096774193505,1.0,0.0,0.2222222222222222,0.0015665796344647518,0.5303527916092807,0.27699909246748017,0.01545644823699887,0.28977272727272724,0.9305519564654056,1.0,0.47060028263051185,0.3317914691943128,0.4048888158358184,0.8501036778347704,0.27102980007544325,0.9590238365493757,1
32,0.13940520446096655,0.14583333333333334,0.06373777185412745,0.06373564715188941,0.0007926473767302313,0.0024887527519862162,0.0008264007492700126,0.0011127441558069578,0.4846938775510204,0.28915662650602414,0.053763440860215006,1.0,0.0,0.2222222222222222,0.3466318537859007,0.43595719885581097,0.5753756176262982,0.02012558364192561,0.6739042207792206,0.5951023581238662,0.0,0.366375161283716,0.37069194312796205,0.24453471716721067,0.22907344756084252,0.5243304413428894,0.2615209988649262,1
33,0.22862453531598514,0.22916666666666669,0.06520747337718537,0.06520534397026086,0.0004978611622437816,0.002105867713219106,0.0006060272161313426,0.0007020865203874262,0.4846938775510204,0.29518072289156627,0.053763440860215006,1.0,0.0,0.2222222222222222,0.5684595300261096,0.37652293675177456,1.0,0.010626308162936724,0.45038555194805185,0.8920704845814976,0.5,0.3258647879247138,0.2807203791469195,0.24453471716721067,0.45885626978063954,0.5274739092166478,0.12599318955732122,1
34,0.2701363073110285,0.26715686274509803,0.06683454231371584,0.06683317596642362,0.0003995990907482984,0.0014358188953766634,0.0008814941325546802,0.0005283334788464731,0.4591836734693877,0.27710843373493976,0.053763440860215006,1.0,0.0,0.2222222222222222,0.671644908616188,0.4050217184023731,0.3474841181809015,0.004669135404926743,0.3434456168831168,0.9999999999999999,1.0,0.30685891002928706,0.18092890995260666,0.2889379388076173,0.8119611480956019,0.49622783855149,0.10136208853575485,1
35,0.3135068153655514,0.31433823529411764,0.06913436014396877,0.0691338827474393,0.001100535200749412,0.0024887527519862162,0.0013222411988320203,0.001703884096541124,0.5357142857142857,0.3373493975903614,0.053763440860215006,1.0,0.0,0.2222222222222222,0.7794255874673628,0.482148532683547,0.5378642734697993,0.013041378199967795,0.4564732142857142,0.9481731018398548,1.0,0.39515022426116697,0.3082085308056872,0.324089510883603,0.7089381207028266,0.5771407016220294,0.45085130533484674,1
36,0.06753407682775713,0.0704656862745098,0.07060636647861539,0.07060537219130797,0.0007991981814965968,0.0015315401550684408,0.0010467742824086827,0.0011473394734126789,0.4948979591836734,0.32530120481927716,0.043010752688172005,1.0,0.0,0.2222222222222222,0.168355091383812,0.5120245788748808,0.5966522133709791,0.011914345516019963,0.661830357142857,0.9999999999999999,1.0,0.3670919777991685,0.29505213270142183,0.30549228637847226,0.6771253956127906,0.5359612724757953,0.3163450624290579,1
37,0.03035935563816605,0.03982843137254902,0.07222280767282022,0.07222808240033579,0.005777809803934413,0.009955011007944865,0.005344058178612748,0.007200829873513998,0.39285714285714285,0.28915662650602414,0.053763440860215006,1.0,0.0,0.2222222222222222,0.07550913838120105,0.44252569128085606,0.31309871937077743,0.02366768636290452,0.19602272727272727,0.6166105208603264,1.0,0.5417904028508816,0.39484360189573464,0.43179843614248475,0.8305685910727928,0.4644788130265308,0.9996594778660612,1
38,0.031598513011152414,0.03370098039215686,0.07386332134361809,0.07386321294316583,0.0008974602529920801,0.0018187039341437735,0.0014324279654013552,0.0006887142654525464,0.2040816326530612,0.04819277108433734,0.053763440860215006,1.0,0.0,0.2222222222222222,0.07853785900783289,0.5140375039728785,0.3651305838459212,0.009499275478988888,0.4685470779220779,0.9999999999999999,1.0,0.3772502918467242,0.2650236966824645,0.3361119590485359,0.8024118738404453,0.290204954105369,0.3717366628830874,1
39,0.2459727385377943,0.2506127450980392,0.07624713675177013,0.07624996574804854,0.002895455706733572,0.005360390542739543,0.002699575780948708,0.004435361280368391,0.4948979591836734,0.3855421686746988,0.05913978494623651,1.0,0.0,0.2222222222222222,0.6106527415143602,0.5368153406081153,0.35464354139356663,0.018837546288842374,0.30022321428571425,0.9999999999999999,1.0,0.4805537919593668,0.36181990521327023,0.39894803578556837,0.8080868711120812,0.5707908965170375,0.9793416572077185,1
40,0.4355638166047088,0.4362745098039216,0.07799546438688362,0.0779939342674961,0.0007205885243002102,0.0020101464535273285,0.0008814941325546802,0.0009407165665156666,0.4438775510204081,0.24698795180722888,0.053763440860215006,1.0,0.0,0.2222222222222222,0.9827676240208876,0.5649962919800826,0.9369769083392154,0.01545644823699887,0.6471185064935064,0.9238144597045866,1.0,0.3580396092325967,0.3317914691943128,0.28273886397257375,0.49296082069191316,0.48843203822456926,0.3163450624290579,1
41,0.25092936802973975,0.2512254901960784,0.0800630084270314,0.08006057537644495,0.0004520055288792228,0.0012443763759931081,0.0004958404495620075,0.0007397013794300556,0.5765306122448979,0.39156626506024095,0.05913978494623651,1.0,0.0,0.2222222222222222,0.622976501305483,0.2996080093230215,0.81667843097711,0.010626308162936724,0.729403409090909,0.8704327545996372,0.0,0.31750875540172446,0.2807203791469195,0.2240589851363092,0.35965295208992687,0.6097070287941657,0.09772985244040863,1
42,0.08364312267657993,0.08333333333333333,0.08165716977587885,0.08165614011365759,0.0004913103574774161,0.0012443763759931081,0.0010467742824086827,0.0006888868106775126,0.4948979591836734,0.32530120481927716,0.053763440860215006,1.0,0.0,0.2222222222222222,0.2079373368146214,0.4767454179468164,0.34455984672784107,0.0059571727580099805,0.45890827922077915,0.9999999999999999,1.0,0.3247178814999898,0.20629383886255923,0.30549228637847226,0.813543599257885,0.52458191877279,0.15232690124858114,1
43,0.0,0.004901960784313726,0.08557125203383617,0.08558301431001716,0.005306151860756093,0.008710634631951757,0.006556112610875433,0.005177219475110524,0.260204081632653,0.13855421686746994,0.05913978494623651,1.0,0.0,0.2222222222222222,0.0,0.5474096832291557,0.10930725017646466,0.014168410883915631,0.13808847402597402,0.9999999999999999,1.0,0.5342535892026953,0.3204170616113744,0.48822410594782445,0.9408490668994871,0.3638249717087891,0.9998864926220203,1
44,0.006195786864931847,0.022058823529411763,0.08820744431095033,0.0882299539013549,0.01901043543199282,0.018665645639896623,0.011349236956641508,0.012499089823938303,0.11224489795918366,0.09638554216867468,0.05913978494623651,1.0,0.0,0.2222222222222222,0.015352480417754567,0.5880919588939507,0.14984370273268127,0.03558203187892448,0.15016233766233764,0.9812127494169472,1.0,0.647592520531673,0.45653080568720394,0.5423251226900228,0.9189130197533559,0.24475040865082354,1.0,1
45,0.006195786864931847,0.015931372549019607,0.09083749042382797,0.09084616276988297,0.006301874185243657,0.009955011007944865,0.005619525095036086,0.004615584767845576,0.14795918367346939,0.08433734939759041,0.053763440860215006,1.0,0.0,0.2222222222222222,0.015456919060052218,0.5759084648797542,0.22274881516587677,0.02366768636290452,0.19602272727272727,0.9118942731277532,1.0,0.5495115407458988,0.39484360189573464,0.4654706835419259,0.8794608752591946,0.27316735822959887,1.0,1
46,0.004956629491945477,0.01531862745098039,0.09508436186617522,0.09508892318779007,0.0033998676737437197,0.005647554321814875,0.0036361632967880555,0.0026973132292839614,0.2193877551020408,0.04819277108433734,0.05913978494623651,1.0,0.0,0.2222222222222222,0.012323759791122714,0.6845004767454179,0.3540385197136231,0.02479471904685235,0.36799918831168826,0.9419538740606374,1.0,0.49476723943719664,0.4021611374407583,0.42412003663089676,0.8084142748008294,0.29642902049541053,0.9995459704880818,1
47,0.1338289962825279,0.14950980392156865,0.09665675555001832,0.0966627203296792,0.0061315532613181525,0.011007944864554418,0.005123684645474078,0.009479375841805016,0.520408163265306,0.3795180722891567,0.053763440860215006,1.0,0.0,0.2222222222222222,0.3327415143603133,0.6697743405021719,0.44872441262478574,0.03799710191595556,0.2802353896103896,0.7381445970458668,1.0,0.5470743645933602,0.4665402843601897,0.44029868269659755,0.757175597511732,0.5759461838300012,1.0,1
48,0.021065675340768277,0.08149509803921569,0.09822505179103708,0.0982603337817458,0.028253620957334608,0.04479754953575189,0.020880392264888987,0.04130318577150664,0.4183673469387755,0.4698795180722892,0.048387096774193505,1.0,0.0,0.2222222222222222,0.052428198433420364,0.9161987498675708,0.3399213471816074,0.12252455321204313,0.2120535714285714,0.7408655091992743,1.0,0.6828189321481967,0.6522085308056872,0.5830182919670321,0.8160536942049548,0.5445115050924179,1.0,1
49,0.14002478314745972,0.1488970588235294,0.10015097796356835,0.10015859613863347,0.006504949133000989,0.006509045659040873,0.004903311112335408,0.009554087924215375,0.4846938775510204,0.3795180722891567,0.048387096774193505,1.0,0.0,0.2222222222222222,0.34861618798955607,0.5386163788536921,0.255218311989513,0.02495572371598776,0.3187905844155844,0.9712360715211193,1.0,0.5523173653920985,0.4021611374407583,0.456594735482659,0.8618902106297065,0.54721488746385,1.0,1
50,0.10780669144981413,0.11519607843137254,0.1016375814382767,0.10164045720145039,0.0038191191787911145,0.009476404709485978,0.003030136080656713,0.0054303433201359245,0.4897959183673469,0.3313253012048193,0.043010752688172005,1.0,0.0,0.2222222222222222,0.26882506527415145,0.45184871278737154,0.38711303821720283,0.02141362099500885,0.18628246753246752,0.8842964498574758,1.0,0.5050893972597128,0.37914691943127965,0.40096743137577195,0.790516206482593,0.5298629448007041,0.9905788876276957,1
51,0.0,0.018995098039215685,0.10310561837518722,0.10315202462964998,0.04775536674680484,0.04441466449698478,0.029474960057297116,0.052518021486021596,0.2193877551020408,0.22891566265060237,0.043010752688172005,1.0,0.0,0.2222222222222222,0.0,0.5254793940036021,0.08702228496521126,0.04170020930606987,0.06594967532467533,0.6495206011920186,1.0,0.7294734470682204,0.48045497630331757,0.6086834010378754,0.9529084361017135,0.4095309945932353,1.0,1
52,0.0012391573729863693,0.012867647058823529,0.1052146490239315,0.1052222509895933,0.006629414423561934,0.00899779841102709,0.005564431711751418,0.005260990181831609,0.2040816326530612,0.054216867469879526,0.053763440860215006,1.0,0.0,0.2222222222222222,0.0031331592689295036,0.5711410107002861,0.2781082988807099,0.027209789083883426,0.24959415584415587,0.8221041720653018,1.0,0.5539967640854445,0.4158862559241706,0.456594735482659,0.8495034377387318,0.2959260656356092,1.0,1
53,0.09975216852540272,0.11458333333333333,0.1078719687406087,0.10788020242327115,0.011673534093663406,0.008423470852876425,0.005399151561897415,0.017451827961367815,0.4846938775510204,0.39156626506024095,0.048387096774193505,1.0,0.0,0.2222222222222222,0.24835509138381198,0.42430342197266663,0.3386104668750631,0.03558203187892448,0.3461850649350649,0.9214822492873801,1.0,0.6042558420546009,0.45653080568720394,0.4622302580599713,0.8167630688639093,0.5569596378725009,1.0,1
54,0.0762081784386617,0.08394607843137254,0.1108205910330793,0.11082420566843548,0.003740509521594728,0.006221881879965541,0.0033606963803647183,0.005155219958927335,0.4591836734693877,0.3373493975903614,0.048387096774193505,1.0,0.0,0.2222222222222222,0.18976501305483026,0.5269626019705478,0.3454673792477564,0.02141362099500885,0.2882508116883116,0.8955688002073076,1.0,0.5032461547914063,0.37914691943127965,0.412308920562613,0.8130524937247627,0.5136426505721111,0.9958002270147559,1
55,0.040272614622057,0.06004901960784313,0.11369020950609296,0.11370354635102117,0.01882046209376822,0.019144251938355512,0.008814941325546803,0.02726067891024577,0.4183673469387755,0.3795180722891567,0.043010752688172005,1.0,0.0,0.2222222222222222,0.1004699738903394,0.47218985061976904,0.28728446102652017,0.044115279343100944,0.1813108766233766,0.7746825602487689,1.0,0.6466913797693898,0.4891374407582939,0.49872026674806863,0.8445378151260504,0.5395448258518798,1.0,1
56,0.016728624535315987,0.030637254901960786,0.11522201289695738,0.11523419243629841,0.016252546625352925,0.010050732267636642,0.007051953060437441,0.017093969164787937,0.22448979591836732,0.18674698795180722,0.048387096774193505,1.0,0.0,0.2222222222222222,0.041671018276762395,0.32789490412119926,0.22748815165876776,0.032039929157945575,0.2603490259740259,0.9497279087846592,1.0,0.6336657996600241,0.4403412322274882,0.4915584568060675,0.8768962130306668,0.39173896642776307,1.0,1
57,0.15117719950433706,0.16482843137254902,0.11705408201979348,0.11705562798616195,0.004631418969820442,0.007849143294725759,0.0029750426973720458,0.007193151611003003,0.5357142857142857,0.37349397590361444,0.043010752688172005,1.0,0.0,0.2222222222222222,0.37691906005221926,0.4684818307024049,0.7540586871029545,0.03445499919497665,0.3597808441558441,0.6702513604560767,1.0,0.5221905912712228,0.4513364928909953,0.37870711719538824,0.5919458692567936,0.5786495662014334,0.9981838819523268,1
